filename,site,day,month,year,hour,MS,FS,MNC,ONC,NCcomb
HLam-2019-04-27_12-00.flac,2019 Hay Landfill AM,27,4,19,12:00:00,FN,missed,TN,FP,FP
HLam-2019-04-27_10-02.flac,2019 Hay Landfill AM,27,4,19,10:02:00,TP,missed,TN,FP,FP
HLam-2019-04-27_09-03.flac,2019 Hay Landfill AM,27,4,19,9:03:00,TP,FN,TN,FP,FP
HLam-2019-04-27_08-04.flac,2019 Hay Landfill AM,27,4,19,8:04:00,TN,missed,TN,FP,FP
HLam-2019-05-07_16-16.flac,2019 Hay Landfill AM,7,5,19,16:16:00,TN,FP,FN,TP,TP
HLam-2019-05-07_15-17.flac,2019 Hay Landfill AM,7,5,19,15:17:00,FP,FP,FN,TP,TP
HLam-2019-05-07_14-18.flac,2019 Hay Landfill AM,7,5,19,14:18:00,FN,FP,FN,TP,TP
HLam-2019-05-07_13-19.flac,2019 Hay Landfill AM,7,5,19,13:19:00,TP,FP,TP,TP,TP
HLam-2019-05-06_17-19.flac,2019 Hay Landfill AM,6,5,19,17:19:00,FP,FP,TP,TP,TP
HLam-2019-05-06_16-16.flac,2019 Hay Landfill AM,6,5,19,16:16:00,FP,FP,FN,missed,Missed
HLam-2019-05-06_15-17.flac,2019 Hay Landfill AM,6,5,19,15:17:00,missed,FP,FN,missed,Missed
HLam-2019-05-06_14-18.flac,2019 Hay Landfill AM,6,5,19,14:18:00,TN,FP,TP,TP,TP
HLam-2019-05-06_13-19.flac,2019 Hay Landfill AM,6,5,19,13:19:00,missed,FP,FN,TP,TP
HLam-2019-05-05_17-19.flac,2019 Hay Landfill AM,5,5,19,17:19:00,FP,FP,missed,TP,TP
HLam-2019-05-05_16-16.flac,2019 Hay Landfill AM,5,5,19,16:16:00,FP,TN,TP,missed,TP
HLam-2019-05-05_15-17.flac,2019 Hay Landfill AM,5,5,19,15:17:00,FP,FP,FN,TP,TP
HLam-2019-05-05_14-18.flac,2019 Hay Landfill AM,5,5,19,14:18:00,FP,FP,FN,missed,Missed
HLam-2019-05-05_13-19.flac,2019 Hay Landfill AM,5,5,19,13:19:00,TN,FP,FN,TP,TP
HLam-2019-05-04_19-17.flac,2019 Hay Landfill AM,4,5,19,19:17:00,TN,FP,FN,TP,TP
HLam-2019-05-04_18-18.flac,2019 Hay Landfill AM,4,5,19,18:18:00,TN,FP,FN,TP,TP
HLam-2019-05-04_17-19.flac,2019 Hay Landfill AM,4,5,19,17:19:00,FP,FP,FN,TP,TP
HLam-2019-05-04_16-16.flac,2019 Hay Landfill AM,4,5,19,16:16:00,TN,FP,FN,TP,TP
HLam-2019-05-04_15-17.flac,2019 Hay Landfill AM,4,5,19,15:17:00,FN,FP,FN,TP,TP
HLam-2019-05-04_14-18.flac,2019 Hay Landfill AM,4,5,19,14:18:00,FN,FP,FN,missed,Missed
HLam-2019-05-04_13-19.flac,2019 Hay Landfill AM,4,5,19,13:19:00,FN,FP,FN,missed,Missed
HLam-2019-05-03_19-17.flac,2019 Hay Landfill AM,3,5,19,19:17:00,FN,FP,FN,missed,Missed
HLam-2019-05-03_18-18.flac,2019 Hay Landfill AM,3,5,19,18:18:00,FN,FP,TP,missed,TP
HLam-2019-05-03_17-19.flac,2019 Hay Landfill AM,3,5,19,17:19:00,TN,FP,TN,FP,FP
HLam-2019-05-03_16-16.flac,2019 Hay Landfill AM,3,5,19,16:16:00,FN,FP,FN,missed,Missed
HLam-2019-05-03_15-17.flac,2019 Hay Landfill AM,3,5,19,15:17:00,TP,FP,FN,TP,TP
HLam-2019-05-03_14-18.flac,2019 Hay Landfill AM,3,5,19,14:18:00,TP,FP,TP,TP,TP
HLam-2019-05-03_13-19.flac,2019 Hay Landfill AM,3,5,19,13:19:00,missed,FP,FN,missed,Missed
HLam-2019-05-02_19-17.flac,2019 Hay Landfill AM,2,5,19,19:17:00,FN,TN,FN,missed,Missed
HLam-2019-05-02_18-18.flac,2019 Hay Landfill AM,2,5,19,18:18:00,TP,TN,FN,TP,TP
HLam-2019-05-02_17-19.flac,2019 Hay Landfill AM,2,5,19,17:19:00,FN,FP,FN,missed,Missed
HLam-2019-05-02_16-16.flac,2019 Hay Landfill AM,2,5,19,16:16:00,FN,FP,FN,missed,Missed
HLam-2019-05-02_15-17.flac,2019 Hay Landfill AM,2,5,19,15:17:00,TP,FP,FN,missed,Missed
HLam-2019-05-02_14-18.flac,2019 Hay Landfill AM,2,5,19,14:18:00,TP,FP,FN,missed,Missed
HLam-2019-05-02_13-19.flac,2019 Hay Landfill AM,2,5,19,13:19:00,TP,FP,FN,missed,Missed
HLam-2019-05-01_19-17.flac,2019 Hay Landfill AM,1,5,19,19:17:00,FN,missed,missed,missed,Missed
HLam-2019-05-01_18-18.flac,2019 Hay Landfill AM,1,5,19,18:18:00,FN,FP,missed,missed,Missed
HLam-2019-05-01_17-19.flac,2019 Hay Landfill AM,1,5,19,17:19:00,FN,missed,FN,missed,Missed
HLam-2019-05-01_16-16.flac,2019 Hay Landfill AM,1,5,19,16:16:00,FN,missed,FN,missed,Missed
HLam-2019-05-01_15-17.flac,2019 Hay Landfill AM,1,5,19,15:17:00,TP,FP,FN,missed,Missed
HLam-2019-05-01_14-18.flac,2019 Hay Landfill AM,1,5,19,14:18:00,FP,missed,FN,TP,TP
HLam-2019-05-01_13-19.flac,2019 Hay Landfill AM,1,5,19,13:19:00,TP,FP,FN,missed,Missed
HLam-2019-04-30_19-17.flac,2019 Hay Landfill AM,30,4,19,19:17:00,TP,FP,FN,missed,Missed
HLam-2019-04-30_18-18.flac,2019 Hay Landfill AM,30,4,19,18:18:00,missed,missed,FN,missed,Missed
HLam-2019-04-30_17-19.flac,2019 Hay Landfill AM,30,4,19,17:19:00,TP,missed,TN,FP,FP
HLam-2019-04-30_16-16.flac,2019 Hay Landfill AM,30,4,19,16:16:00,TP,FP,TN,FP,FP
HLam-2019-04-30_15-17.flac,2019 Hay Landfill AM,30,4,19,15:17:00,TP,missed,TN,FP,FP
HLam-2019-04-30_14-18.flac,2019 Hay Landfill AM,30,4,19,14:18:00,TP,missed,FN,missed,Missed
HLam-2019-04-30_13-19.flac,2019 Hay Landfill AM,30,4,19,13:19:00,FN,FN,FN,missed,Missed
HLam-2019-04-29_19-17.flac,2019 Hay Landfill AM,29,4,19,19:17:00,TP,FN,TN,FP,FP
HLam-2019-04-29_18-18.flac,2019 Hay Landfill AM,29,4,19,18:18:00,TP,missed,FN,missed,Missed
HLam-2019-04-29_17-19.flac,2019 Hay Landfill AM,29,4,19,17:19:00,TN,missed,FN,missed,Missed
HLam-2019-04-29_16-16.flac,2019 Hay Landfill AM,29,4,19,16:16:00,missed,TP,FN,missed,Missed
HLam-2019-04-29_15-17.flac,2019 Hay Landfill AM,29,4,19,15:17:00,TP,FN,FN,missed,Missed
HLam-2019-04-29_14-18.flac,2019 Hay Landfill AM,29,4,19,14:18:00,FN,missed,FN,missed,Missed
HLam-2019-04-29_13-19.flac,2019 Hay Landfill AM,29,4,19,13:19:00,TP,TP,TN,FP,FP
HLam-2019-04-28_19-17.flac,2019 Hay Landfill AM,28,4,19,19:17:00,TP,missed,FN,missed,Missed
HLam-2019-04-28_18-18.flac,2019 Hay Landfill AM,28,4,19,18:18:00,TP,FP,FN,missed,Missed
HLam-2019-04-28_17-19.flac,2019 Hay Landfill AM,28,4,19,17:19:00,TP,TP,FN,missed,Missed
HLam-2019-04-28_16-16.flac,2019 Hay Landfill AM,28,4,19,16:16:00,TP,TP,FN,missed,Missed
HLam-2019-04-28_15-17.flac,2019 Hay Landfill AM,28,4,19,15:17:00,FN,missed,FN,missed,Missed
HLam-2019-04-28_14-18.flac,2019 Hay Landfill AM,28,4,19,14:18:00,TP,TP,FN,missed,Missed
HLam-2019-04-28_13-19.flac,2019 Hay Landfill AM,28,4,19,13:19:00,FN,FP,TN,FP,FP
HLam-2019-04-27_19-17.flac,2019 Hay Landfill AM,27,4,19,19:17:00,TP,FN,FN,missed,Missed
HLam-2019-04-27_18-18.flac,2019 Hay Landfill AM,27,4,19,18:18:00,TP,FN,TN,FP,FP
HLam-2019-04-27_17-19.flac,2019 Hay Landfill AM,27,4,19,17:19:00,FN,TN,TN,FP,FP
HLam-2019-04-27_16-16.flac,2019 Hay Landfill AM,27,4,19,16:16:00,missed,missed,FN,missed,Missed
HLam-2019-04-27_15-17.flac,2019 Hay Landfill AM,27,4,19,15:17:00,FN,missed,FN,missed,Missed
HLam-2019-04-27_14-18.flac,2019 Hay Landfill AM,27,4,19,14:18:00,FN,FP,FN,FN,FN
HLam-2019-04-27_13-19.flac,2019 Hay Landfill AM,27,4,19,13:19:00,missed,TP,TN,FP,FP
HLam-2019-05-24_10-02.flac,2019 Hay Landfill AM,24,5,19,10:02:00,TP,FP,FN,missed,Missed
HLam-2019-05-19_17-00.flac,2019 Hay Landfill AM,19,5,19,17:00:00,missed,FP,TP,TP,TP
HLam-2019-05-18_12-00.flac,2019 Hay Landfill AM,18,5,19,12:00:00,FN,FP,missed,missed,Missed
HLam-2019-05-18_11-01.flac,2019 Hay Landfill AM,18,5,19,11:01:00,missed,FP,FN,TP,TP
HLam-2019-05-18_10-02.flac,2019 Hay Landfill AM,18,5,19,10:02:00,FN,FP,FN,TP,TP
HLam-2019-05-18_09-03.flac,2019 Hay Landfill AM,18,5,19,9:03:00,FN,FP,FN,TP,TP
HLam-2019-05-18_08-04.flac,2019 Hay Landfill AM,18,5,19,8:04:00,FN,FP,FN,missed,Missed
HLam-2019-05-18_07-05.flac,2019 Hay Landfill AM,18,5,19,7:05:00,TP,FP,FN,TP,TP
HLam-2019-05-17_12-00.flac,2019 Hay Landfill AM,17,5,19,12:00:00,TP,FP,FN,TP,TP
HLam-2019-05-17_11-01.flac,2019 Hay Landfill AM,17,5,19,11:01:00,TN,FP,FN,TP,TP
HLam-2019-05-17_10-02.flac,2019 Hay Landfill AM,17,5,19,10:02:00,FN,TN,FN,missed,Missed
HLam-2019-05-17_09-03.flac,2019 Hay Landfill AM,17,5,19,9:03:00,missed,FP,FN,TP,TP
HLam-2019-05-16_08-04.flac,2019 Hay Landfill AM,16,5,19,8:04:00,FN,FP,TP,TP,TP
HLam-2019-05-12_12-00.flac,2019 Hay Landfill AM,12,5,19,12:00:00,FP,FP,TP,TP,TP
HLam-2019-05-12_11-01.flac,2019 Hay Landfill AM,12,5,19,11:01:00,FP,FP,FN,TP,TP
HLam-2019-05-09_11-01.flac,2019 Hay Landfill AM,9,5,19,11:01:00,FP,TN,FN,missed,Missed
HLam-2019-05-09_10-02.flac,2019 Hay Landfill AM,9,5,19,10:02:00,TN,FP,FN,missed,Missed
HLam-2019-05-09_09-03.flac,2019 Hay Landfill AM,9,5,19,9:03:00,TN,FP,FN,TP,TP
HLam-2019-05-09_08-04.flac,2019 Hay Landfill AM,9,5,19,8:04:00,FP,FP,FN,TP,TP
HLam-2019-05-09_07-05.flac,2019 Hay Landfill AM,9,5,19,7:05:00,FP,TN,TP,TP,TP
HLam-2019-05-08_12-00.flac,2019 Hay Landfill AM,8,5,19,12:00:00,missed,FP,FN,TP,TP
HLam-2019-05-08_11-01.flac,2019 Hay Landfill AM,8,5,19,11:01:00,TP,FP,FN,TP,TP
HLam-2019-05-08_10-02.flac,2019 Hay Landfill AM,8,5,19,10:02:00,TP,FP,FN,TP,TP
HLam-2019-05-26_19-17.flac,2019 Hay Landfill AM,26,5,19,19:17:00,TP,FP,FN,missed,Missed
HLam-2019-05-26_18-18.flac,2019 Hay Landfill AM,26,5,19,18:18:00,TP,FP,FN,missed,Missed
HLam-2019-05-26_17-19.flac,2019 Hay Landfill AM,26,5,19,17:19:00,missed,missed,FN,TP,TP
HLam-2019-05-26_16-16.flac,2019 Hay Landfill AM,26,5,19,16:16:00,TP,FP,FN,TP,TP
HLam-2019-05-26_15-17.flac,2019 Hay Landfill AM,26,5,19,15:17:00,TP,missed,missed,TP,TP
HLam-2019-05-26_14-18.flac,2019 Hay Landfill AM,26,5,19,14:18:00,TP,missed,TP,TP,TP
HLam-2019-05-26_13-19.flac,2019 Hay Landfill AM,26,5,19,13:19:00,TP,FP,FN,TP,TP
HLam-2019-05-25_19-17.flac,2019 Hay Landfill AM,25,5,19,19:17:00,FN,FP,FN,missed,Missed
HLam-2019-05-25_18-18.flac,2019 Hay Landfill AM,25,5,19,18:18:00,TP,FP,FN,TP,TP
HLam-2019-05-25_17-19.flac,2019 Hay Landfill AM,25,5,19,17:19:00,TP,FP,FN,TP,TP
HLam-2019-05-25_16-16.flac,2019 Hay Landfill AM,25,5,19,16:16:00,TP,FP,TP,TP,TP
HLam-2019-05-25_15-17.flac,2019 Hay Landfill AM,25,5,19,15:17:00,TP,FP,FN,TP,TP
HLam-2019-05-25_14-18.flac,2019 Hay Landfill AM,25,5,19,14:18:00,TP,FP,FN,TP,TP
HLam-2019-05-25_13-19.flac,2019 Hay Landfill AM,25,5,19,13:19:00,missed,FP,TP,TP,TP
HLam-2019-05-24_19-17.flac,2019 Hay Landfill AM,24,5,19,19:17:00,TP,FN,FN,missed,Missed
HLam-2019-05-24_18-18.flac,2019 Hay Landfill AM,24,5,19,18:18:00,TP,FP,FN,missed,Missed
HLam-2019-05-24_17-19.flac,2019 Hay Landfill AM,24,5,19,17:19:00,TP,FP,FN,missed,Missed
HLam-2019-05-24_16-16.flac,2019 Hay Landfill AM,24,5,19,16:16:00,FN,FN,FN,TP,TP
HLam-2019-05-24_15-17.flac,2019 Hay Landfill AM,24,5,19,15:17:00,TP,FP,FN,missed,Missed
HLam-2019-05-24_14-18.flac,2019 Hay Landfill AM,24,5,19,14:18:00,TP,missed,FN,TP,TP
HLam-2019-05-24_13-19.flac,2019 Hay Landfill AM,24,5,19,13:19:00,TP,FP,FN,missed,Missed
HLam-2019-05-23_19-17.flac,2019 Hay Landfill AM,23,5,19,19:17:00,FN,FP,FN,TP,TP
HLam-2019-05-23_18-18.flac,2019 Hay Landfill AM,23,5,19,18:18:00,TP,FP,FN,missed,Missed
HLam-2019-05-23_16-16.flac,2019 Hay Landfill AM,23,5,19,16:16:00,TP,FP,missed,missed,Missed
HLam-2019-05-23_15-17.flac,2019 Hay Landfill AM,23,5,19,15:17:00,TP,FP,FN,TP,TP
HLam-2019-05-23_14-18.flac,2019 Hay Landfill AM,23,5,19,14:18:00,missed,FP,missed,TP,TP
HLam-2019-05-23_13-19.flac,2019 Hay Landfill AM,23,5,19,13:19:00,TP,FP,FN,TP,TP
HLam-2019-05-22_19-17.flac,2019 Hay Landfill AM,22,5,19,19:17:00,FN,TN,FN,TP,TP
HLam-2019-05-22_18-18.flac,2019 Hay Landfill AM,22,5,19,18:18:00,TP,FP,FN,TP,TP
HLam-2019-05-22_17-19.flac,2019 Hay Landfill AM,22,5,19,17:19:00,TP,FP,FN,missed,Missed
HLam-2019-05-22_16-16.flac,2019 Hay Landfill AM,22,5,19,16:16:00,TP,FP,TP,TP,TP
HLam-2019-05-22_15-17.flac,2019 Hay Landfill AM,22,5,19,15:17:00,TP,FP,FN,TP,TP
HLam-2019-05-22_14-18.flac,2019 Hay Landfill AM,22,5,19,14:18:00,TP,FP,FN,TP,TP
HLam-2019-05-22_13-19.flac,2019 Hay Landfill AM,22,5,19,13:19:00,TP,FP,FN,missed,Missed
HLam-2019-05-21_19-17.flac,2019 Hay Landfill AM,21,5,19,19:17:00,FN,TN,FN,missed,Missed
HLam-2019-05-21_18-18.flac,2019 Hay Landfill AM,21,5,19,18:18:00,TP,FP,FN,TP,TP
HLam-2019-05-21_17-19.flac,2019 Hay Landfill AM,21,5,19,17:19:00,TP,FP,FN,missed,Missed
HLam-2019-05-21_16-16.flac,2019 Hay Landfill AM,21,5,19,16:16:00,TP,FP,FN,TP,TP
HLam-2019-05-21_15-17.flac,2019 Hay Landfill AM,21,5,19,15:17:00,TP,TN,FN,missed,Missed
HLam-2019-05-21_14-18.flac,2019 Hay Landfill AM,21,5,19,14:18:00,TP,FP,TP,TP,TP
HLam-2019-05-21_13-19.flac,2019 Hay Landfill AM,21,5,19,13:19:00,TP,FP,FN,TP,TP
HLam-2019-05-20_19-17.flac,2019 Hay Landfill AM,20,5,19,19:17:00,TP,FP,FN,TP,TP
HLam-2019-05-20_18-18.flac,2019 Hay Landfill AM,20,5,19,18:18:00,TP,FP,FP,FP,FP
HLam-2019-05-20_17-19.flac,2019 Hay Landfill AM,20,5,19,17:19:00,TP,FP,FN,missed,Missed
HLam-2019-05-20_16-16.flac,2019 Hay Landfill AM,20,5,19,16:16:00,TP,TN,FN,TP,TP
HLam-2019-05-20_15-17.flac,2019 Hay Landfill AM,20,5,19,15:17:00,TP,FP,FN,TP,TP
HLam-2019-05-20_14-18.flac,2019 Hay Landfill AM,20,5,19,14:18:00,FN,TN,FN,TP,TP
HLam-2019-05-20_13-19.flac,2019 Hay Landfill AM,20,5,19,13:19:00,TP,FP,TP,missed,TP
HLam-2019-05-19_19-17.flac,2019 Hay Landfill AM,19,5,19,19:17:00,TP,FP,TP,TP,TP
HLam-2019-05-19_18-18.flac,2019 Hay Landfill AM,19,5,19,18:18:00,TP,FP,FN,TP,TP
HLam-2019-05-19_17-19.flac,2019 Hay Landfill AM,19,5,19,17:19:00,TP,FP,TP,TP,TP
HLam-2019-05-19_16-16.flac,2019 Hay Landfill AM,19,5,19,16:16:00,TP,FP,FN,TP,TP
HLam-2019-05-19_15-17.flac,2019 Hay Landfill AM,19,5,19,15:17:00,TP,FP,TP,TP,TP
HLam-2019-05-19_14-18.flac,2019 Hay Landfill AM,19,5,19,14:18:00,TP,FP,TP,TP,TP
HLam-2019-05-19_13-19.flac,2019 Hay Landfill AM,19,5,19,13:19:00,TP,FP,FN,TP,TP
HLam-2019-05-18_15-17.flac,2019 Hay Landfill AM,18,5,19,15:17:00,FN,FP,missed,missed,Missed
HLam-2019-05-18_14-18.flac,2019 Hay Landfill AM,18,5,19,14:18:00,missed,FP,FN,missed,Missed
HLam-2019-05-18_13-19.flac,2019 Hay Landfill AM,18,5,19,13:19:00,missed,FP,FN,missed,Missed
HLam-2019-05-17_14-18.flac,2019 Hay Landfill AM,17,5,19,14:18:00,FN,FP,FN,TP,TP
HLam-2019-05-17_13-19.flac,2019 Hay Landfill AM,17,5,19,13:19:00,TP,FP,FN,TP,TP
HLam-2019-05-16_19-17.flac,2019 Hay Landfill AM,16,5,19,19:17:00,TN,FP,FN,missed,Missed
HLam-2019-05-16_18-18.flac,2019 Hay Landfill AM,16,5,19,18:18:00,TN,FP,FN,TP,TP
HLam-2019-05-16_17-19.flac,2019 Hay Landfill AM,16,5,19,17:19:00,FP,FP,FN,missed,Missed
HLam-2019-05-16_16-16.flac,2019 Hay Landfill AM,16,5,19,16:16:00,FP,FP,TP,TP,TP
HLam-2019-05-16_15-17.flac,2019 Hay Landfill AM,16,5,19,15:17:00,TN,FP,FN,TP,TP
HLam-2019-05-16_14-18.flac,2019 Hay Landfill AM,16,5,19,14:18:00,TN,FP,FN,missed,Missed
HLam-2019-05-16_13-19.flac,2019 Hay Landfill AM,16,5,19,13:19:00,FP,FP,FN,TP,TP
HLam-2019-05-15_19-17.flac,2019 Hay Landfill AM,15,5,19,19:17:00,FN,TN,FN,missed,Missed
HLam-2019-05-15_18-18.flac,2019 Hay Landfill AM,15,5,19,18:18:00,FP,FP,FN,missed,Missed
HLam-2019-05-15_17-19.flac,2019 Hay Landfill AM,15,5,19,17:19:00,TN,FP,FN,TP,TP
HLam-2019-05-15_16-16.flac,2019 Hay Landfill AM,15,5,19,16:16:00,FP,FP,FN,TP,TP
HLam-2019-05-15_15-17.flac,2019 Hay Landfill AM,15,5,19,15:17:00,FP,FP,FN,TP,TP
HLam-2019-05-15_14-18.flac,2019 Hay Landfill AM,15,5,19,14:18:00,FP,FP,FN,TP,TP
HLam-2019-05-15_13-19.flac,2019 Hay Landfill AM,15,5,19,13:19:00,TP,FP,TP,TP,TP
HLam-2019-05-14_19-17.flac,2019 Hay Landfill AM,14,5,19,19:17:00,FP,FP,FN,TP,TP
HLam-2019-05-14_18-18.flac,2019 Hay Landfill AM,14,5,19,18:18:00,TP,FP,FN,TP,TP
HLam-2019-05-14_17-19.flac,2019 Hay Landfill AM,14,5,19,17:19:00,TN,FP,FN,missed,Missed
HLam-2019-05-14_16-16.flac,2019 Hay Landfill AM,14,5,19,16:16:00,FP,FP,FN,missed,Missed
HLam-2019-05-14_15-17.flac,2019 Hay Landfill AM,14,5,19,15:17:00,FP,FP,FN,TP,TP
HLam-2019-05-14_14-18.flac,2019 Hay Landfill AM,14,5,19,14:18:00,FP,FP,FN,missed,Missed
HLam-2019-05-14_13-19.flac,2019 Hay Landfill AM,14,5,19,13:19:00,missed,FP,FN,missed,Missed
HLam-2019-05-13_19-17.flac,2019 Hay Landfill AM,13,5,19,19:17:00,FP,TN,FN,TP,TP
HLam-2019-05-13_18-18.flac,2019 Hay Landfill AM,13,5,19,18:18:00,FP,FP,FN,missed,Missed
HLam-2019-05-13_17-19.flac,2019 Hay Landfill AM,13,5,19,17:19:00,FP,FP,FN,missed,Missed
HLam-2019-05-13_16-16.flac,2019 Hay Landfill AM,13,5,19,16:16:00,FP,FP,TP,missed,TP
HLam-2019-05-13_15-17.flac,2019 Hay Landfill AM,13,5,19,15:17:00,FP,TN,FN,missed,Missed
HLam-2019-05-13_14-18.flac,2019 Hay Landfill AM,13,5,19,14:18:00,FP,FP,FN,missed,Missed
HLam-2019-05-13_13-19.flac,2019 Hay Landfill AM,13,5,19,13:19:00,FP,FP,FN,TP,TP
HLam-2019-05-12_16-16.flac,2019 Hay Landfill AM,12,5,19,16:16:00,FP,FP,FN,missed,Missed
HLam-2019-05-12_15-17.flac,2019 Hay Landfill AM,12,5,19,15:17:00,FP,FP,FN,missed,Missed
HLam-2019-05-12_14-18.flac,2019 Hay Landfill AM,12,5,19,14:18:00,FP,FP,TP,TP,TP
HLam-2019-05-12_13-19.flac,2019 Hay Landfill AM,12,5,19,13:19:00,missed,FP,TP,TP,TP
HLam-2019-05-11_19-17.flac,2019 Hay Landfill AM,11,5,19,19:17:00,TN,FP,FN,TP,TP
HLam-2019-05-11_18-18.flac,2019 Hay Landfill AM,11,5,19,18:18:00,FP,FP,FN,TP,TP
HLam-2019-05-11_17-19.flac,2019 Hay Landfill AM,11,5,19,17:19:00,FP,FP,FN,TP,TP
HLam-2019-05-11_16-16.flac,2019 Hay Landfill AM,11,5,19,16:16:00,FP,FP,FN,missed,Missed
HLam-2019-05-11_15-17.flac,2019 Hay Landfill AM,11,5,19,15:17:00,missed,FP,TP,TP,TP
HLam-2019-05-11_14-18.flac,2019 Hay Landfill AM,11,5,19,14:18:00,missed,FP,FN,missed,Missed
HLam-2019-05-11_13-19.flac,2019 Hay Landfill AM,11,5,19,13:19:00,TP,FP,FN,TP,TP
HLam-2019-05-10_19-17.flac,2019 Hay Landfill AM,10,5,19,19:17:00,FP,FP,FN,missed,Missed
HLam-2019-05-10_18-18.flac,2019 Hay Landfill AM,10,5,19,18:18:00,TN,FP,FN,missed,Missed
HLam-2019-05-10_17-19.flac,2019 Hay Landfill AM,10,5,19,17:19:00,FP,FP,FN,missed,Missed
HLam-2019-05-10_16-16.flac,2019 Hay Landfill AM,10,5,19,16:16:00,missed,FP,FN,TP,TP
HLam-2019-05-10_15-17.flac,2019 Hay Landfill AM,10,5,19,15:17:00,FP,FP,TP,missed,TP
HLam-2019-05-10_14-18.flac,2019 Hay Landfill AM,10,5,19,14:18:00,missed,FP,FN,TP,TP
HLam-2019-05-10_13-19.flac,2019 Hay Landfill AM,10,5,19,13:19:00,missed,FP,missed,missed,Missed
HLam-2019-05-09_18-18.flac,2019 Hay Landfill AM,9,5,19,18:18:00,TN,FP,FN,missed,Missed
HLam-2019-05-09_17-19.flac,2019 Hay Landfill AM,9,5,19,17:19:00,TN,FP,FN,missed,Missed
HLam-2019-05-09_16-16.flac,2019 Hay Landfill AM,9,5,19,16:16:00,TN,TN,FN,TP,TP
HLam-2019-05-09_15-17.flac,2019 Hay Landfill AM,9,5,19,15:17:00,FP,FP,FN,TP,TP
HLam-2019-05-09_14-18.flac,2019 Hay Landfill AM,9,5,19,14:18:00,FP,TN,FN,missed,Missed
HLam-2019-05-09_13-19.flac,2019 Hay Landfill AM,9,5,19,13:19:00,TN,TN,FN,missed,Missed
HLam-2019-05-08_14-18.flac,2019 Hay Landfill AM,8,5,19,14:18:00,missed,FP,TP,TP,TP
HLam-2019-05-08_13-19.flac,2019 Hay Landfill AM,8,5,19,13:19:00,missed,FP,TP,TP,TP
HLam-2019-06-05_11-01.flac,2019 Hay Landfill AM,5,6,19,11:01:00,FP,TP,TN,FP,FP
HLam-2019-06-05_10-02.flac,2019 Hay Landfill AM,5,6,19,10:02:00,TP,missed,TN,FP,FP
HLam-2019-06-05_09-03.flac,2019 Hay Landfill AM,5,6,19,9:03:00,missed,TP,TN,FP,FP
HLam-2019-06-04_12-00.flac,2019 Hay Landfill AM,4,6,19,12:00:00,FP,TP,FP,FP,FP
HLam-2019-06-04_07-05.flac,2019 Hay Landfill AM,4,6,19,7:05:00,missed,missed,TN,FP,FP
HLam-2019-06-03_12-00.flac,2019 Hay Landfill AM,3,6,19,12:00:00,FP,missed,TN,FP,FP
HLam-2019-06-03_11-01.flac,2019 Hay Landfill AM,3,6,19,11:01:00,FP,missed,FN,missed,Missed
HLam-2019-06-03_09-03.flac,2019 Hay Landfill AM,3,6,19,9:03:00,TP,missed,TP,TP,TP
HLam-2019-06-01_11-01.flac,2019 Hay Landfill AM,1,6,19,11:01:00,missed,TP,TN,FP,FP
HLam-2019-06-01_10-02.flac,2019 Hay Landfill AM,1,6,19,10:02:00,FP,TP,TN,FP,FP
HLam-2019-06-01_09-03.flac,2019 Hay Landfill AM,1,6,19,9:03:00,missed,missed,TN,FP,FP
HLam-2019-06-01_08-04.flac,2019 Hay Landfill AM,1,6,19,8:04:00,TP,missed,TN,FP,FP
HLam-2019-06-01_07-05.flac,2019 Hay Landfill AM,1,6,19,7:05:00,TP,missed,FP,FP,FP
HLam-2019-05-30_12-00.flac,2019 Hay Landfill AM,30,5,19,12:00:00,TP,TP,TN,FP,FP
HLam-2019-05-30_11-01.flac,2019 Hay Landfill AM,30,5,19,11:01:00,TP,TP,TN,FP,FP
HLam-2019-05-30_07-05.flac,2019 Hay Landfill AM,30,5,19,7:05:00,TP,missed,FP,FP,FP
HLam-2019-05-29_12-00.flac,2019 Hay Landfill AM,29,5,19,12:00:00,missed,FP,FN,TP,TP
HLam-2019-05-29_11-01.flac,2019 Hay Landfill AM,29,5,19,11:01:00,TP,missed,missed,TP,TP
HLam-2019-05-29_10-02.flac,2019 Hay Landfill AM,29,5,19,10:02:00,TP,TN,FP,FP,FP
HLam-2019-05-29_08-04.flac,2019 Hay Landfill AM,29,5,19,8:04:00,TP,missed,FN,TP,TP
HLam-2019-05-28_17-00.flac,2019 Hay Landfill AM,28,5,19,17:00:00,TP,FP,FN,TP,TP
HLam-2019-06-06_19-17.flac,2019 Hay Landfill AM,6,6,19,19:17:00,FP,missed,TN,FP,FP
HLam-2019-06-06_18-18.flac,2019 Hay Landfill AM,6,6,19,18:18:00,FP,TN,FP,FP,FP
HLam-2019-06-06_17-19.flac,2019 Hay Landfill AM,6,6,19,17:19:00,TN,TN,TN,FP,FP
HLam-2019-06-06_16-16.flac,2019 Hay Landfill AM,6,6,19,16:16:00,FP,TN,TN,FP,FP
HLam-2019-06-06_15-17.flac,2019 Hay Landfill AM,6,6,19,15:17:00,TN,TP,TN,FP,FP
HLam-2019-06-06_14-18.flac,2019 Hay Landfill AM,6,6,19,14:18:00,FP,FN,FP,FP,FP
HLam-2019-06-06_13-19.flac,2019 Hay Landfill AM,6,6,19,13:19:00,TN,missed,TN,FP,FP
